Volume,Date,tweet_count,price_action
2206500,13-07-2015,304,13.66998291015625
3244100,14-07-2015,506,14.3399658203125
1784600,15-07-2015,488,0.0899658203125
4768300,16-07-2015,936,14.72998046875
11164900,17-07-2015,1220,23.92999267578125
5860900,20-07-2015,583,3.780029296875
3377200,21-07-2015,528,7.0899658203125
3929300,22-07-2015,652,1.2099609375
3029100,23-07-2015,201,-16.989990234375
3625700,24-07-2015,490,-23.44000244140625
2675400,27-07-2015,241,6.260009765625
1727300,28-07-2015,432,-4.83001708984375
1575100,29-07-2015,920,3.1300048828125
1474200,30-07-2015,751,2.59002685546875
1706100,31-07-2015,768,-5.77001953125
1304500,03-08-2015,608,5.8699951171875
1490900,04-08-2015,414,0.83001708984375
2334300,05-08-2015,396,9.45001220703125
1572600,06-08-2015,392,-2.32000732421875
1403900,07-08-2015,233,-4.92999267578125
1809200,10-08-2015,829,-5.75
5029200,11-08-2015,177,-8.41998291015625
2936700,12-08-2015,501,-3.52001953125
1810700,13-08-2015,414,-2.87200927734375
1072100,14-08-2015,401,2.1099853515625
1051700,17-08-2015,322,4.07000732421875
1456100,18-08-2015,389,-5.77001953125
2134100,19-08-2015,393,4.300048828125
2855300,20-08-2015,230,-8.6300048828125
4265200,21-08-2015,258,-27.300048828125
5770300,24-08-2015,253,16.6099853515625
3538000,25-08-2015,435,-32.8499755859375
4235900,26-08-2015,613,18.27001953125
3491300,27-08-2015,503,-1.7900390625
1978700,28-08-2015,422,-2.44000244140625
2176700,31-08-2015,314,-9.28997802734375
3702100,01-09-2015,238,-4.57000732421875
2575600,02-09-2015,201,8.75
1759600,03-09-2015,206,-10.75
2089000,04-09-2015,285,0.70001220703125
2279500,08-09-2015,305,2.16998291015625
1702100,09-09-2015,311,-8.5
1905300,10-09-2015,263,8.25
1373500,11-09-2015,321,6.02001953125
1702300,14-09-2015,300,-2.46002197265625
2084400,15-09-2015,288,8.44000244140625
1286500,16-09-2015,254,0.510009765625
2274700,17-09-2015,409,5.11004638671875
5133400,18-09-2015,414,-7.53997802734375
1788500,21-09-2015,239,1.03997802734375
2562900,22-09-2015,216,-4.30999755859375
1470900,23-09-2015,335,0.30999755859375
2240100,24-09-2015,302,9.15997314453125
2174000,25-09-2015,499,-17.800048828125
3127700,28-09-2015,454,-15.45001220703125
2309500,29-09-2015,527,-2.31005859375
2413400,30-09-2015,274,5.13995361328125
1867600,01-10-2015,292,2.91998291015625
2684800,02-10-2015,410,19.7099609375
1803600,05-10-2015,323,9.469970703125
2166300,06-10-2015,250,6.5999755859375
2092700,07-10-2015,321,-6.8800048828125
2182100,08-10-2015,314,-2.20001220703125
1648700,09-10-2015,351,3.6099853515625
1275200,12-10-2015,223,4.5799560546875
1807700,13-10-2015,178,9.14996337890625
1415500,14-10-2015,398,-2.050048828125
1885700,15-10-2015,413,7.08001708984375
1611100,16-10-2015,306,-1.90997314453125
1477300,19-10-2015,178,4.91998291015625
2498200,20-10-2015,252,-13.75994873046875
1791100,21-10-2015,284,-11.5400390625
4071000,22-10-2015,628,5.0899658203125
6653900,23-10-2015,695,-25.5
2716600,26-10-2015,266,11.23004150390625
2245800,27-10-2015,372,1.1099853515625
2178900,28-10-2015,471,5.6199951171875
1456000,29-10-2015,354,6.41998291015625
1908800,30-10-2015,326,-4.91998291015625
1886300,02-11-2015,231,10.04998779296875
1565400,03-11-2015,215,3.29998779296875
1706700,04-11-2015,249,6.1099853515625
1861600,05-11-2015,164,1.780029296875
1511600,06-11-2015,280,2.260009765625
2069800,09-11-2015,225,-5.30999755859375
1608000,10-11-2015,236,3.91998291015625
1366400,11-11-2015,234,2.94000244140625
1837200,12-11-2015,210,0.22998046875
2075500,13-11-2015,237,-12.16998291015625
1905900,16-11-2015,334,13.36004638671875
1510900,17-11-2015,252,-3.989990234375
1684300,18-11-2015,244,12.41998291015625
1327100,19-11-2015,274,-0.33001708984375
2212300,20-11-2015,343,10.0699462890625
1414500,23-11-2015,216,-1.47003173828125
2333100,24-11-2015,213,-3.719970703125
1122100,25-11-2015,319,0.010009765625
838500,27-11-2015,168,1.79998779296875
2097600,30-11-2015,227,-6.21002197265625
2134600,01-12-2015,240,19.92999267578125
2230400,02-12-2015,288,-6.52001953125
2590600,03-12-2015,271,-13.47003173828125
2757300,04-12-2015,163,13.71002197265625
1812300,07-12-2015,198,-4.52001953125
1829500,08-12-2015,220,4.47998046875
2700000,09-12-2015,239,-7.55999755859375
1988400,10-12-2015,236,-3.38995361328125
2224400,11-12-2015,293,-2.28997802734375
2412500,14-12-2015,181,5.98004150390625
2666200,15-12-2015,167,-9.5999755859375
1993300,16-12-2015,208,8.09002685546875
1553400,17-12-2015,189,-12.989990234375
3148700,18-12-2015,230,-7.20001220703125
1525700,21-12-2015,217,1.6400146484375
1365400,22-12-2015,228,-1.6500244140625
1565900,23-12-2015,220,-3.15997314453125
527200,24-12-2015,141,-1.14996337890625
1515300,28-12-2015,216,9.59002685546875
1765000,29-12-2015,246,9.90997314453125
1293300,30-12-2015,215,-5.5999755859375
1500900,31-12-2015,241,-10.6199951171875
3272800,04-01-2016,220,-1.15997314453125
1950700,05-01-2016,227,-3.8699951171875
1947000,06-01-2016,240,13.6199951171875
2963700,07-01-2016,248,-3.91998291015625
2450900,08-01-2016,22,-16.98004150390625
2090600,11-01-2016,126,-0.5799560546875
2024500,12-01-2016,192,4.3900146484375
2501700,13-01-2016,296,-30.28997802734375
2225800,14-01-2016,247,9.3399658203125
3608100,15-01-2016,303,2.1600341796875
2268100,19-01-2016,207,-1.510009765625
3445000,20-01-2016,322,9.84002685546875
2412200,21-01-2016,270,4.4100341796875
2011800,22-01-2016,224,1.6500244140625
1711700,25-01-2016,157,-11.9100341796875
1331700,26-01-2016,215,-0.80999755859375
2194200,27-01-2016,262,-13.67999267578125
2676400,28-01-2016,291,8.74005126953125
3474300,29-01-2016,366,11.41998291015625
5139200,01-02-2016,744,1.53997802734375
6348100,02-02-2016,752,-19.8499755859375
6171000,03-02-2016,461,-43.26995849609375
5168700,04-02-2016,379,-14.79998779296875
5105700,05-02-2016,336,-20.29998779296875
4247400,08-02-2016,284,14.8900146484375
3608900,09-02-2016,491,5.78997802734375
2638000,10-02-2016,578,-2.739990234375
3024000,11-02-2016,524,8.1099853515625
2141400,12-02-2016,401,-7.8599853515625
2520000,16-02-2016,310,-1.97998046875
2492600,17-02-2016,378,10.30999755859375
1883200,18-02-2016,488,-12.6500244140625
1589300,19-02-2016,310,5.87994384765625
1949800,22-02-2016,150,-0.989990234375
2009300,23-02-2016,220,-5.60003662109375
1963600,24-02-2016,492,10.6400146484375
1642200,25-02-2016,472,5.739990234375
2243500,26-02-2016,384,-3.510009765625
2481100,29-02-2016,337,-2.54998779296875
2151400,01-03-2016,448,15.19000244140625
1629000,02-03-2016,246,-0.1500244140625
1958000,03-03-2016,402,-6.260009765625
1972100,04-03-2016,276,-4.0999755859375
2985100,07-03-2016,317,-11.74005126953125
2076300,08-03-2016,509,5.37994384765625
1421500,09-03-2016,552,6.77001953125
2833500,10-03-2016,514,4.70001220703125
1970800,11-03-2016,621,6.82000732421875
1718300,14-03-2016,407,3.67999267578125
1721000,15-03-2016,618,1.4100341796875
1624400,16-03-2016,410,9.72003173828125
1860800,17-03-2016,462,1.33001708984375
2980700,18-03-2016,347,-4.260009765625
1836500,21-03-2016,636,5.59002685546875
1269700,22-03-2016,316,3.28997802734375
1432100,23-03-2016,533,-4.29998779296875
1594900,24-03-2016,444,3.28997802734375
1301300,28-03-2016,114,-3.25994873046875
1903800,29-03-2016,409,10.17999267578125
1782400,30-03-2016,354,0.4300537109375
1718800,31-03-2016,361,-4.29998779296875
1576700,01-04-2016,299,11.30999755859375
1134200,04-04-2016,275,-4.77001953125
1132300,05-04-2016,304,-0.20001220703125
1053700,06-04-2016,316,9.91998291015625
1453200,07-04-2016,427,-5.0899658203125
1290800,08-04-2016,293,-4.8199462890625
1220100,11-04-2016,309,-6.9200439453125
1353000,12-04-2016,341,5.09002685546875
1707100,13-04-2016,547,2.55999755859375
1135300,14-04-2016,417,-0.80999755859375
1809300,15-04-2016,387,5.02001953125
1558800,18-04-2016,433,6.14996337890625
2030500,19-04-2016,453,-15.58001708984375
1529200,20-04-2016,668,-5.33001708984375
3060500,21-04-2016,989,3.760009765625
5951900,22-04-2016,826,-7.52996826171875
1959200,25-04-2016,299,7.050048828125
2744600,26-04-2016,348,-17.27996826171875
3098600,27-04-2016,502,-1.449951171875
2867300,28-04-2016,520,-17.239990234375
2487700,29-04-2016,495,2.30999755859375
1645300,02-05-2016,286,0.58001708984375
1543800,03-05-2016,431,-4.510009765625
1693500,04-05-2016,522,5.21002197265625
1683500,05-05-2016,378,3.72998046875
1829300,06-05-2016,461,12.739990234375
1510300,09-05-2016,296,0.9000244140625
1569600,10-05-2016,409,6.42999267578125
1692100,11-05-2016,718,-8.1199951171875
1360700,12-05-2016,697,-3.75
1314500,13-05-2016,531,-1.0999755859375
1317100,16-05-2016,505,7.3599853515625
2001200,17-05-2016,545,-9.760009765625
1766800,18-05-2016,1050,2.96002197265625
1670200,19-05-2016,1477,-2.03997802734375
1828400,20-05-2016,901,8.1199951171875
1330700,23-05-2016,420,-2.2900390625
1929500,24-05-2016,771,13.23004150390625
1629200,25-05-2016,489,4.510009765625
1576300,26-05-2016,554,1.25
1975000,27-05-2016,466,8.64996337890625
2129500,31-05-2016,269,3.97998046875
1253600,01-06-2016,358,-0.3800048828125
1341800,02-06-2016,480,-2.0999755859375
1226300,03-06-2016,351,-6.92999267578125
1565300,06-06-2016,281,-8.3599853515625
1336200,07-06-2016,271,-3.19000244140625
1583700,08-06-2016,410,4.32000732421875
988900,09-06-2016,547,5.71002197265625
1216400,10-06-2016,482,-0.05999755859375
1258900,13-06-2016,251,1.8499755859375
1306100,14-06-2016,307,1.7900390625
1214500,15-06-2016,315,-0.08001708984375
1982500,16-06-2016,247,-4.54998779296875
3402400,17-06-2016,247,-16.9300537109375
2082500,20-06-2016,310,-5.05999755859375
1465600,21-06-2016,340,-2.46002197265625
1184300,22-06-2016,304,-1.5999755859375
2171400,23-06-2016,362,4.41998291015625
4449000,24-06-2016,390,0.04998779296875
2629000,27-06-2016,510,-2.739990234375
2173800,28-06-2016,394,1.07000732421875
1932600,29-06-2016,342,1.1099853515625
1597700,30-06-2016,443,6.6300048828125
1344700,01-07-2016,395,7.010009765625
1462600,05-07-2016,245,-1.1099853515625
1411900,06-07-2016,297,7.7900390625
1304200,07-07-2016,321,-2.72003173828125
1575200,08-07-2016,296,6.1300048828125
1111800,11-07-2016,296,7.0400390625
1336900,12-07-2016,449,1.52001953125
935900,13-07-2016,220,-6.6400146484375
950200,14-07-2016,665,-0.6300048828125
1279300,15-07-2016,292,-5.8800048828125
1295500,18-07-2016,294,11.07000732421875
1227500,19-07-2016,302,7.07000732421875
1289700,20-07-2016,334,3.8599853515625
1026300,21-07-2016,383,-1.72998046875
1259800,22-07-2016,287,0.8800048828125
1032400,25-07-2016,322,-0.89996337890625
1186700,26-07-2016,345,-0.6199951171875
1512500,27-07-2016,389,3.489990234375
3530200,28-07-2016,816,-1.1300048828125
3841500,29-07-2016,632,-3.9200439453125
2700500,01-08-2016,465,11.78997802734375
1784500,02-08-2016,499,2.3800048828125
1287400,03-08-2016,237,6.0
1140300,04-08-2016,496,-0.6099853515625
1801200,05-08-2016,282,8.43994140625
1107900,08-08-2016,416,-0.239990234375
1318900,09-08-2016,583,3.1600341796875
786400,10-08-2016,487,0.92999267578125
975100,11-08-2016,514,-0.1500244140625
740500,12-08-2016,358,1.719970703125
