Date,Open,High,Low,Close,Volume,tweet_count,price_action,Ticker,Percent_Change
2015-01-02,41.259780467759875,41.93181998779569,41.153669674743966,41.34820556640625,27913900,107,0.08842509864637549,MSFT,0.21431306139757647
2015-01-05,41.003343632573674,41.321679390050505,40.89723283781518,40.96797561645508,39673900,112,-0.0353680161185963,MSFT,-0.08625641956306074
2015-01-06,41.01220064677481,41.33937766454297,40.26941811102925,40.3666877746582,36447900,78,-0.6455128721166048,MSFT,-1.5739532674098722
2015-01-07,40.658473407686124,41.08291988045718,40.22518577584098,40.879539489746094,29114100,88,0.22106608205996992,MSFT,0.5437146639602541
2015-01-08,41.339359663909065,42.22362404174669,41.31283281199822,42.0821418762207,29645200,134,0.7427822123116385,MSFT,1.7967917702414669
2015-01-09,42.09983216435374,42.285526894402636,41.47200519712105,41.72843933105469,23944200,87,-0.3713928332990548,MSFT,-0.8821717669780071
2015-01-12,41.93182660651311,42.037940789479876,40.99450826938613,41.206729888916016,23651900,73,-0.725096717597097,MSFT,-1.729227596978736
2015-01-13,41.53390490939361,42.365112330343884,40.72922434418814,40.994503021240234,35270600,124,-0.5394018881533782,MSFT,-1.2987025643990993
2015-01-14,40.64079666137695,40.88839302155657,40.34014658867428,40.64079666137695,29719600,123,0.0,MSFT,0.0
2015-01-15,40.870719424335995,41.01220165494632,40.15446373444486,40.21636199951172,32750800,111,-0.6543574248242763,MSFT,-1.6010421006551863
2015-01-16,40.066038332246904,40.92377287370114,39.94223842975432,40.888404846191406,35695300,105,0.8223665139445018,MSFT,2.0525276472933065
2015-01-20,40.94144648452444,41.2509410895621,40.29593379155072,41.02103042602539,36161900,73,0.0795839415009496,MSFT,0.19438478201064963
2015-01-21,40.623108667873744,40.799962237081814,40.21634781993609,40.60542297363281,39081100,305,-0.017685694240931582,MSFT,-0.04353604345134247
2015-01-22,41.01218618321276,41.68422568178614,40.746907522544355,41.675384521484375,35898000,273,0.6631983382716129,MSFT,1.6170762887618884
2015-01-23,41.878760903795,41.90528775534459,41.38357164459711,41.7195930480957,26211600,215,-0.1591678556992946,MSFT,-0.3800682070439935
2015-01-26,41.560441368847485,41.6753967256409,40.88840167347507,41.56928253173828,42525500,653,0.008841162890796284,MSFT,0.021273024538722454
2015-01-27,37.97916243917655,38.200228572846726,37.236380095116694,37.72272491455078,169164000,1168,-0.25643752462576686,MSFT,-0.6752058448799401
2015-01-28,37.79346811986877,37.83768067245783,36.39632852028414,36.422855377197266,84507100,411,-1.3706127426715042,MSFT,-3.626586314662523
2015-01-29,36.19295277028998,37.24522650036718,36.06915625771642,37.14795684814453,63585300,252,0.9550040778545537,MSFT,2.6386464898727358
2015-01-30,36.74119114249444,36.76772137260155,35.68007301465169,35.72428894042969,78004900,238,-1.016902202064756,MSFT,-2.767744241390744
2015-02-02,35.89230004998452,36.582025354736956,35.57396425603671,36.50244140625,50352500,184,0.6101413562654798,MSFT,1.6999227004560353
2015-02-03,36.81194588814284,37.077224663012124,36.29907066661992,36.78541564941406,52082400,133,-0.02653023872877469,MSFT,-0.0720696450260732
2015-02-04,37.08605618389438,37.32480803115657,36.57318446893251,36.99763107299805,41614800,188,-0.0884251108963312,MSFT,-0.23843223031822994
