Date,Open,High,Low,Close,Volume,tweet_count,price_action,Ticker,Percent_Change
2015-01-02,44.57400131225586,44.650001525878906,42.652000427246094,43.86199951171875,23822000,200,-0.7120018005371094,TSLA,-1.5973477353969132
2015-01-05,42.90999984741211,43.29999923706055,41.43199920654297,42.018001556396484,26842500,277,-0.891998291015625,TSLA,-2.078765542268864
2015-01-06,42.012001037597656,42.84000015258789,40.84199905395508,42.25600051879883,31309500,237,0.24399948120117188,TSLA,0.5807851927424506
2015-01-07,42.66999816894531,42.95600128173828,41.95600128173828,42.189998626708984,14842000,245,-0.4799995422363281,TSLA,-1.1249110917133007
2015-01-08,42.5620002746582,42.7599983215332,42.00199890136719,42.124000549316406,17212500,231,-0.4379997253417969,TSLA,-1.0290863270413206
2015-01-09,41.784000396728516,41.99599838256836,40.992000579833984,41.332000732421875,23341500,259,-0.4519996643066406,TSLA,-1.0817529676790594
2015-01-12,40.61000061035156,40.89400100708008,39.849998474121094,40.44200134277344,29751500,399,-0.167999267578125,TSLA,-0.41368939929368453
2015-01-13,40.66400146484375,41.52199935913086,40.18199920654297,40.849998474121094,22386500,582,0.18599700927734375,TSLA,0.45739967188951713
2015-01-14,37.16600036621094,39.040000915527344,37.0,38.53799819946289,57759500,795,1.3719978332519531,TSLA,3.691540170406095
2015-01-15,38.89799880981445,39.150001525878906,38.0,38.374000549316406,26082500,341,-0.5239982604980469,TSLA,-1.3471085313670057
2015-01-16,38.13999938964844,38.89799880981445,37.93000030517578,38.61399841308594,18016000,373,0.4739990234375,TSLA,1.2427871814967775
2015-01-20,38.77399826049805,38.82400131225586,37.40800094604492,38.38600158691406,22516000,267,-0.3879966735839844,TSLA,-1.0006620183383703
2015-01-21,37.90999984741211,39.736000061035156,37.902000427246094,39.31399917602539,20765000,284,1.4039993286132812,TSLA,3.7035065530582534
2015-01-22,39.400001525878906,40.64799880981445,39.040000915527344,40.32400131225586,20584500,413,0.9239997863769531,TSLA,2.345177031960384
2015-01-23,40.05799865722656,40.70000076293945,39.66600036621094,40.257999420166016,17193000,336,0.20000076293945312,TSLA,0.49927797105103877
2015-01-26,40.36600112915039,41.7239990234375,40.209999084472656,41.310001373291016,16172500,218,0.944000244140625,TSLA,2.338602332988871
2015-01-27,40.88399887084961,41.60599899291992,40.65999984741211,41.19599914550781,13905000,233,0.3120002746582031,TSLA,0.763135415505209
2015-01-28,41.22200012207031,41.27399826049805,39.683998107910156,39.874000549316406,15748000,217,-1.3479995727539062,TSLA,-3.270097444961642
2015-01-29,40.2140007019043,41.19599914550781,39.29999923706055,41.040000915527344,17740500,270,0.8260002136230469,TSLA,2.0540115362954485
2015-01-30,40.79199981689453,41.49399948120117,40.599998474121094,40.720001220703125,15035000,237,-0.07199859619140625,TSLA,-0.17650175650762556
2015-02-02,40.79399871826172,42.38999938964844,40.65999984741211,42.1879997253418,20746000,223,1.3940010070800781,TSLA,3.4171717676111117
2015-02-03,42.64400100708008,44.07400131225586,42.25400161743164,43.672000885009766,24131000,274,1.0279998779296875,TSLA,2.410655317635442
